ParkName,UnitCode,FieldName,FieldCode,Formula,IsInSTATS
Lake Roosevelt NRA,LARO,F230,BOAT LAUNCHES FROM JONES BAY,F80A,0
Lake Roosevelt NRA,LARO,F232,(OLD) BOAT LAUNCHES FROM ANY OTHER  SITE IN THE KETTLE FALLS DISTRICT,F52,0
Lake Roosevelt NRA,LARO,F234,BOAT LAUNCHES FROM GIFFORD CA,F35,0
Lake Roosevelt NRA,LARO,F236,BOAT LAUNCHES FROM FORT SPOKANE CA,F60,0
Lake Roosevelt NRA,LARO,F237A,BOAT LAUNCHES FROM LINCOLN MILL BOAT LAUNCH,F82A,0
Lake Roosevelt NRA,LARO,F237C,BOAT LAUNCHES FROM PORCUPINE BAY,F63A,0
Lake Roosevelt NRA,LARO,F237E,BOAT LAUNCHES FROM HANSON HARBOR,F83B,0
Lake Roosevelt NRA,LARO,F237G,BOAT LAUNCHES FROM CRESCENT BAY,F76A,0
Lake Roosevelt NRA,LARO,F238,(OLD) BOAT LAUNCHES FROM ANY OTHER SITE IN THE FORT SPOKANE DISTRICT,F84,0
Lake Roosevelt NRA,LARO,F237I,BOAT LAUNCHES FROM SNAG COVE,F31A,0
Lake Roosevelt NRA,LARO,F237K,BOAT LAUNCHES FROM DAISY,F51G,0
Lake Roosevelt NRA,LARO,F237M,BOAT LAUNCHES FROM NAPOLEON,F51E,0
Lake Roosevelt NRA,LARO,REC,REC,((kftot+fstotal+sctotal)),0
Lake Roosevelt NRA,LARO,NREC,NREC,100,0
Lake Roosevelt NRA,LARO,RECH,RECH,((kfhours+fshours+schours)),0
Lake Roosevelt NRA,LARO,NRECH,NRECH,(100*0.5),0
Lake Roosevelt NRA,LARO,TRV,TRV,REC,0
Lake Roosevelt NRA,LARO,TNRV,TNRV,NREC,0
Lake Roosevelt NRA,LARO,TRVH,TRVH,RECH,0
Lake Roosevelt NRA,LARO,TNRVH,TNRVH,NRECH,0
Kaloko Honokohau NHP,KAHO,F17,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F18,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F19,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F21,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F22,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F27,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F29,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F30,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F31,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F33,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F34,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F35,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F37,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F38,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F39,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F41,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F42,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F43,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F45,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F46,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F47,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F49,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F50,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F51,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F53,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F54,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F55,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F57,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F58,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F59,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F61,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F62,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F63,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F65,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F66,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F67,INACTIVE after 2010,NULL,0
Kaloko Honokohau NHP,KAHO,F69,INACTIVE after 2010,NULL,0
Lake Roosevelt NRA,LARO,F35,BOAT LAUNCHES FROM GIFFORD CA,NULL,0
Lake Roosevelt NRA,LARO,F38,TRAFFIC COUNT AT HUNTERS CA,NULL,1
Lake Roosevelt NRA,LARO,F38A,BOAT LAUNCHES FROM HUNTERS CA,NULL,0
Lake Roosevelt NRA,LARO,F41,TRAFFIC COUNT AT KETTLE RIVER,NULL,1
Lake Roosevelt NRA,LARO,F44,TRAFFIC COUNT AT ST. PAULS MISSION,NULL,1
Lake Roosevelt NRA,LARO,F47,TRAFFIC COUNT AT COLVILLE FLATS,NULL,1
Lake Roosevelt NRA,LARO,F49,(no longer in use) TRAFFIC COUNT AT SHERMAN CR. HATCHERY,NULL,0
Lake Roosevelt NRA,LARO,F51,TRAFFIC COUNT AT CLOVERLEAF,NULL,1
Lake Roosevelt NRA,LARO,F51A,TRAFFIC COUNT AT FRENCH ROCKS BL,NULL,1
Lake Roosevelt NRA,LARO,F51B,BOAT LAUNCHES FROM FRENCH ROCKS BL,NULL,0
Lake Roosevelt NRA,LARO,F51C,TRAFFIC COUNT AT BARSTOW FLATS,NULL,1
Lake Roosevelt NRA,LARO,F51D,TRAFFIC COUNT AT NAPOLEON,NULL,1
Lake Roosevelt NRA,LARO,F51F,TRAFFIC COUNT AT DAISY,NULL,1
Lake Roosevelt NRA,LARO,F11,TENT CAMPERS AT EVANS,NULL,1
Lake Roosevelt NRA,LARO,F12,RV CAMPERS AT  EVANS,NULL,1
Lake Roosevelt NRA,LARO,F14,TENT CAMPERS AT KAMLOOPS,NULL,1
Lake Roosevelt NRA,LARO,F15,RV CAMPERS AT KAMLOOPS,NULL,1
Lake Roosevelt NRA,LARO,F17,TENT CAMPERS AT KETTLE FALLS,NULL,1
Lake Roosevelt NRA,LARO,F25,TENT CAMPERS AT SNAG COVE,NULL,1
Lake Roosevelt NRA,LARO,F26,RV CAMPERS AT SNAG COVE,NULL,1
Lake Roosevelt NRA,LARO,F29,TENT CAMPERS AT KETTLE RIVER,NULL,1
Lake Roosevelt NRA,LARO,F30,RV CAMPERS AT KETTLE RIVER,NULL,1
Lake Roosevelt NRA,LARO,F32,TENT CAMPERS AT MARCUS ISLAND,NULL,1
Lake Roosevelt NRA,LARO,F33,RV CAMPERS AT MARCUS ISLAND,NULL,1
Lake Roosevelt NRA,LARO,F37,RV CAMPERS AT HAAG COVE,NULL,1
Lake Roosevelt NRA,LARO,F39,TENT CAMPERS AT GIFFORD,NULL,1
Lake Roosevelt NRA,LARO,F40,RV CAMPERS AT GIFFORD,NULL,1
Lake Roosevelt NRA,LARO,F42,TENT CAMPERS AT CLOVERLEAF,NULL,1
Lake Roosevelt NRA,LARO,F43,(no longer in use) RV CAMPERS AT CLOVERLEAF,NULL,0
Lake Roosevelt NRA,LARO,F46,RV CAMPERS AT HUNTERS,NULL,1
Lake Roosevelt NRA,LARO,F53,GROUP CAMPERS AT KETTLE FALLS,NULL,1
Lake Roosevelt NRA,LARO,F54,OVERNIGHT STAYS AT CAMP NA-BOR-LEE,NULL,1
Lake Roosevelt NRA,LARO,F54A,GROUP CAMPERS AT HUNTER GROUP CG,NULL,1
Lake Roosevelt NRA,LARO,F54B,GROUP CAMPERS AT EVANS GROUP CG,NULL,0
Lake Roosevelt NRA,LARO,F55,(OLD) KETTLE FALLS LAKE (ROOS. MARINA RES.),NULL,0
Lake Roosevelt NRA,LARO,F64,TENT CAMPERS AT KELLER FERRY,NULL,1
Lake Roosevelt NRA,LARO,F65,RV CAMPERS AT KELLER FERRY,NULL,0
Lake Roosevelt NRA,LARO,F69,RV CAMPERS AT JONES BAY,NULL,1
Lake Roosevelt NRA,LARO,F72,TENT CAMPERS AT SPRING CANYON,NULL,1
Lake Roosevelt NRA,LARO,F73,RV CAMPERS AT SPRING CANYON,NULL,1
Lake Roosevelt NRA,LARO,F92,Overnight stays on houseboats at Kettle Falls,NULL,1
Lake Roosevelt NRA,LARO,F83,BACKCOUNTRY USE AT PLUM POINT,NULL,1
Lake Roosevelt NRA,LARO,F86,BACKCOUNTRY USE AT HALVERSON CANYON,NULL,1
Lake Roosevelt NRA,LARO,F88,BACKCOUNTRY USE AT STERLING POINT,NULL,1
Lake Roosevelt NRA,LARO,F88A,BACKCOUNTRY USE AT GOLDSMITH CA,NULL,1
Lake Roosevelt NRA,LARO,F90,GROUP CAMPERS AT KELLER FERRY,NULL,0
Lake Roosevelt NRA,LARO,F91,GROUP CAMPERS AT SPRING CANYON,NULL,1
Lake Roosevelt NRA,LARO,F91A,(no longer in use) GROUP CAMPERS AT HELLGATE SOUTH CAMP,NULL,0
Lake Roosevelt NRA,LARO,F96,Gifford Visitors,"((F34-IIF(F34 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,25),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F99,Evans Visitors,"((F9-IIF(F9 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F102,Hunters Visitors,"((F38-IIF(F38 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,25),0))*IIF(RM GTE 11 OR RM LTE 2,2.2,IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,IIF(RM GTE 6 AND RM LTE 9,3.0,0))))",1
Lake Roosevelt NRA,LARO,F105,Haag Cove Visitors,"((F13-IIF(F13 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F108,Kettle River Visitors,"(((F41/2)-IIF(F41 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F111,Kamloops Island Visitors,"(((F16/2)-IIF(F16 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F114,St. Pauls Mission Visitors,"(((F44/2)-IIF(F44 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F117,Marcus Island Visitors,"((F19-IIF(F19 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F120,Colvile Flats Visitors,"(((F47/2)-IIF(F47 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F123,North Gorge Visitors,"(((F23/2)-IIF(F23 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F126,Sherman Creek Hatchery Visitors,"(((F49/2)-IIF(F49 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",0
Lake Roosevelt NRA,LARO,F129,Bradbury Beach Visitors,"(((F27/2)-IIF(F27 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F132,Cloverleaf Visitors,"(((F51/2)-IIF(F51 GT 300,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F135,Snag Cove Visitors,"((F31-IIF(F31 GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F137A,French Rocks Visitors,"((F51A/2)*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F137D,Napoleon Visitors,"((F51D-IIF(F51D GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F138A,Barstow Flats Visitors,"(F51C/2)*IIF(RM GTE 11 OR RM LTE 2,2.2,IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F138D,Daisy Visitors,"((F51F-IIF(F51F GT 150,IIF(RM GTE 4 AND RM LTE 10,150,5),0))*(IIF(RM GTE 11 OR RM LTE 2,2.2,0)+IIF(RM GTE 3 AND RM LTE 5 OR RM EQ 10,2.4,0)+IIF(RM GTE 6 AND RM LTE 9,3.0,0)))",1
Lake Roosevelt NRA,LARO,F138,Tent Campers Kettle Falls,((F7+F11+F14+F17+F25+F29+F32+F36+F39+F42+F45)*PPS),1
Lake Roosevelt NRA,LARO,F150,Group Campers Kettle Falls,"IIF(RY GTE 2009,(F53+F54A),(F53+F54+F54A))",1
Lake Roosevelt NRA,LARO,F154,Kettle Falls Lake O/N Stays,F55,0
Lake Roosevelt NRA,LARO,DISPV1,DISPV1,DISP1,0
Lake Roosevelt NRA,LARO,KFTOT,Kettle Falls total visitation,((F93+F99+F105+F111+F117+F123+F129+F135+F137D+F138D+F96+F102 +F108+F114+F120+F126+F132+F137A+F138A+F155+DISPV1)),1
Lake Roosevelt NRA,LARO,CL,CL,"IIF(RY GTE 2021, F92+F95, F154+F256)",0
Lake Roosevelt NRA,LARO,TT,TT,(F138+F188+f240),0
Lake Roosevelt NRA,LARO,TRVS,TRVS,(F142+F192+f244),0
Lake Roosevelt NRA,LARO,BC,BC,(F196+f248),0
Lake Roosevelt NRA,LARO,MISC,MISC,(F150+F200+F252),0
Lake Roosevelt NRA,LARO,SU1M,KETTLE FALLS DISTRICT,kftot,0
Lake Roosevelt NRA,LARO,SU2M,FORT SPOKANE DISRICT,fstotal,0
Death Valley NP,DEVA,F45A,SALINE VISITORS,"IIF(F45 EQ 0,0,F45*ADJAXLE*PCTREC*PPV)",0
Cape Lookout NS,CALO,F166,Estimated Boats,"IIF(F166A LT 0,0,F166A)",0
Blue Ridge PKWY,BLRI,F185B,US 19 SOCO GAP WEST LEG,"IIF(RM GTE 5 AND RM LTE 11,(0.919*F83)+1834,(0.733*F83)+1250)",1
Devils Postpile NM,DEPO,F14,TRAFFIC COUNT AT MAIN ENTRACE,F1/2,0
Canyonlands NP,CANY,F54,TRAFFIC COUNT AT STANDING ROCKS,F2/2,0
San Antonio Missions NHP,SAAN,F31,TRAFFIC COUNT AT MISSION SAN JUAN EAST PARKING LOT,"IIF(RY GTE 2014,F5,F5/2)",1
San Antonio Missions NHP,SAAN,F32,TRAFFIC COUNT AT MISSION SAN JOSE EAST,"IIF(RY GTE 2004,F6,F6/2)",1
Glen Canyon NRA,GLCA,F150,(OLD) NUMBER OF NPS VEHICLES N LAKESHORE,NULL,0
Glen Canyon NRA,GLCA,F151,Private boats launching at Stateline Boat Ramp,NULL,1
Glen Canyon NRA,GLCA,F152,TRAIL COUNT AT HORSESHOE BEND,NULL,1
Glen Canyon NRA,GLCA,F153,(OLD) NUMBER OF NREC VEHICLES ANTELOPE POINT,NULL,0
Glen Canyon NRA,GLCA,F154,(OLD) NUMBER OF CUA VEHICLES ANTELOPE POINT,NULL,0
Glen Canyon NRA,GLCA,F156,Private boats launching at Antelope Point,NULL,1
Glen Canyon NRA,GLCA,F157,(OLD) NUMBER OF NREC VEHICLES LONE ROCK,NULL,0
Glen Canyon NRA,GLCA,F158,(OLD) NUMBER OF CUA VEHICLES LONE ROCK,NULL,0
Glen Canyon NRA,GLCA,F159,(OLD) NUMBER OF NPS VEHICLES LONE ROCK,NULL,0
Glen Canyon NRA,GLCA,F160,Overnight permits issued at Lone Rock (station open),NULL,1
Yosemite NP,YOSE,F122,Total GroupCampers,F107+F117,1
Yosemite NP,YOSE,F123,Total HorseCampers,F108+F118,1
Yosemite NP,YOSE,F124,Total Overnight Stays,F109+F114+F119,0
Yosemite NP,YOSE,REC,REC,F101,0
Yosemite NP,YOSE,NREC,NREC,F103,0
Yosemite NP,YOSE,RECH,RECH,"iif(ry LTE 1993,F102,(((f109+f114+f119+f66+f67)*28)+f102))",0
Yosemite NP,YOSE,NRECH,NRECH,F104,0
Yosemite NP,YOSE,TRV,TRV,REC,0
Yosemite NP,YOSE,TNRV,TNRV,NREC,0
Yosemite NP,YOSE,TRVH,TRVH,RECH,0
Yosemite NP,YOSE,TNRVH,TNRVH,NRECH,0
Yosemite NP,YOSE,CL,CONCESSIONER LODGING OVERNIGHT STAYS,F67,0
Yosemite NP,YOSE,TRVS,Total RVs,F121,0
Yosemite NP,YOSE,BC,Backcountry,F66,0
Yosemite NP,YOSE,MISC,Group/Horse Campers,F122+F123,0
Yosemite NP,YOSE,SU7M,OUT VALLEY CAMPING,F105+F115+F106+F116,0
Yosemite NP,YOSE,SU2M,TRAFFIC COUNT AT SOUTH ENTRANCE,F4+EST2,0
Yosemite NP,YOSE,SU8M,GROUP CAMPERS,F122,0
Yosemite NP,YOSE,SU3M,TRAFFIC COUNT AT BIG OAK FLAT,F7+EST3,0
Yosemite NP,YOSE,SU9M,TRAFFIC COUNT AT BADGER PASS,"F15A+(IIF(DO6 EQ 0,0,DO6*IIF(RM EQ 1,400,IIF(RM EQ 2,525,IIF(RM EQ 3,400,IIF(RM EQ 4,150,IIF(RM EQ 5,275,IIF(RM EQ 6,750,IIF(RM EQ 7,1450,IIF(RM EQ 8,1450,IIF(RM EQ 9,1125,IIF(RM EQ 10,750,IIF(RM EQ 11,150,IIF(RM EQ 12,350,0))))))))))))))",0
Yosemite NP,YOSE,SU4M,TRAFFIC COUNT AT TIOGA PASS,F10+EST4,0
Yosemite NP,YOSE,SU10M,TRAFFIC COUNT AT BIG TREE,"F15B+(IIF(DO7 EQ 0,0,DO7*IIF(RM EQ 1,75,IIF(RM EQ 2,50,IIF(RM EQ 3,150,IIF(RM EQ 4,525,IIF(RM EQ 5,700,IIF(RM EQ 6,875,IIF(RM EQ 7,950,IIF(RM EQ 8,975,IIF(RM EQ 9,825,IIF(RM EQ 10,625,IIF(RM EQ 11,250,IIF(RM EQ 12,75,0))))))))))))))",0
Yosemite NP,YOSE,SU5M,TRAFFIC COUNT AT HETCH HETCHY,F13+EST5,0
Yosemite NP,YOSE,SU11M,BUS PASSENGERS,F100,0
Yosemite NP,YOSE,SU6M,VALLEY CAMPING,F110+F111,0
Independence NHP,INDE,F19,NUMBER OF VISITORS AT THE INDEPENDENCE VISITOR CENTER,NULL,0
Hawaii Volcanoes NP,HAVO,F1,(NOT USED) TRAFFIC COUNT AT COUNTER 1 (TOTAL EXITING PARK),NULL,0
Hawaii Volcanoes NP,HAVO,F2,(NOT USED) TRAFFIC COUNT AT COUNTER 6 (PARK EXIT TO HILO),NULL,0
Hawaii Volcanoes NP,HAVO,F3,TRAFFIC COUNT AT COUNTER 5 (HWY 11 TO KA'U),NULL,0
Hawaii Volcanoes NP,HAVO,F4,TRAFFIC COUNT AT COUNTER 4 (HWY 11 TO HILO),NULL,0
Hawaii Volcanoes NP,HAVO,F5,TRAFFIC COUNT AT ENTRANCE LANE 2,NULL,0
Hawaii Volcanoes NP,HAVO,F7,(NOT USED) TRAFFIC COUNT AT KALAPANA TC,NULL,0
Hawaii Volcanoes NP,HAVO,F8,BUSES (COMMERCIAL TOUR VEHICLES),NULL,1
Hawaii Volcanoes NP,HAVO,F9,BUS PASSENGERS,NULL,1
Hawaii Volcanoes NP,HAVO,F10,O/N STAYS AT VOLCANO LODGE,NULL,1
Hawaii Volcanoes NP,HAVO,F11,O/N STAYS AT KILAUEA MILITARY CAMP,NULL,1
Hawaii Volcanoes NP,HAVO,F12,BACKCOUNTRY O/N STAYS AT HALAPE,NULL,1
Hawaii Volcanoes NP,HAVO,F14,BACKCOUNTRY O/N STAYS AT KEAUHOU,NULL,1
Hawaii Volcanoes NP,HAVO,F15,BACKCOUNTRY O/N STAYS AT MAUNA LOA SUMMIT CABIN,NULL,1
Hawaii Volcanoes NP,HAVO,F16,BACKCOUNTRY O/N STAYS AT NAPAU CRATER,NULL,1
Hawaii Volcanoes NP,HAVO,F17,BACKCOUNTRY O/N STAYS AT PEPEIAO CABIN,NULL,1
Hawaii Volcanoes NP,HAVO,F18,BACKCOUNTRY O/N STAYS AT RED HILL CABIN,NULL,1
Hawaii Volcanoes NP,HAVO,F20,RV'S AT NAMAKANI PAIO,NULL,0
Hawaii Volcanoes NP,HAVO,F21,(NOT USED) TENTS AT KAMOAMOA,NULL,0
Hawaii Volcanoes NP,HAVO,F22,(NOT USED)  RV'S AT KAMOAMOA,NULL,0
Hawaii Volcanoes NP,HAVO,F23,Tents & RVs,"IIF(RY GTE 2017,F200+F201,IIF(RY EQ 2016 OR RY EQ 2015, F101, IIF(RY GTE 2007,(((F19+F20)*2)+(((F19+F20)*2.5)*0.25)), (((F19+F21)*2))+((((F20+F22)*2.5)*0.10)))))",0
Hawaii Volcanoes NP,HAVO,F24,Backcountry onite stays,F12+F13+F14+F15+F16+F17+F18+F27A+f18A,1
Hawaii Volcanoes NP,HAVO,REC,REC,"IIF(RY GTE 2022, F5V, IIF(RY GTE 2020, F600,IIF(RY GTE 2007,((F25*PPV1)+F9)+F300,((F25*PPV)+F9))))",0
Hawaii Volcanoes NP,HAVO,RECH,RECH,"IIF(RY GTE 2022, RECH2022, RECHOLD)",0
Hawaii Volcanoes NP,HAVO,F26,Non-rec vehicles,"IIF(RY GTE 2022, F5E+F44+F45, IIF(RY GTE 2007,F32+F34+F36+F47+F48,F47+F48))",1
Hawaii Volcanoes NP,HAVO,NREC,NREC,F26*NRPPV,1
Hawaii Volcanoes NP,HAVO,NRECH,NRECH,NREC*LOSNR,0
Hawaii Volcanoes NP,HAVO,F27,bus passengers,F9,0
Hawaii Volcanoes NP,HAVO,F28,BUS PASS HOURS,F9*LOSCT,0
Hawaii Volcanoes NP,HAVO,TRV,TRV,REC,0
Hawaii Volcanoes NP,HAVO,TNRV,TNRV,NREC,0
Hawaii Volcanoes NP,HAVO,TRVH,TRVH,RECH,0
Hawaii Volcanoes NP,HAVO,TNRVH,TNRVH,NRECH,0
Hawaii Volcanoes NP,HAVO,CL,CL,F10+F10A,0
Hawaii Volcanoes NP,HAVO,TT,TT,"IIF(RY GTE 2017,F200,IIF(RY EQ 2016 OR RY EQ 2015, F101, IIF(RY GTE 2007 AND RY LTE 2012,((F19*2)+((F19*2)*0.25)), ((F19*2)+(F21*2)+(((F19+F21)*2)*0.10)))))",0
Hawaii Volcanoes NP,HAVO,TRVS,TRVS,"IIF(RY GTE 2017,F201,IIF(RY GTE 2007 AND RY LTE 2012,((F20*2.5)+((F20*2.5)*0.25)), ((F20*2.5)+(F22*2.5)+(((F20+F22)*2.5)*0.10))))",0
Hawaii Volcanoes NP,HAVO,BC,BC,F24,0
Hawaii Volcanoes NP,HAVO,MISC,MISC,F11,0
Lake Roosevelt NRA,LARO,F9,TRAFFIC COUNT AT EVANS CA,NULL,1
Lake Roosevelt NRA,LARO,F56,TRAFFIC COUNT AT FORT SPOKANE VISITORS CENTER,NULL,1
Lake Roosevelt NRA,LARO,F59,TRAFFIC COUNT AT FORT SPOKANE CA,NULL,1
Lake Roosevelt NRA,LARO,F60,BOAT LAUNCHES FROM FORT SPOKANE CA,NULL,0
Lake Roosevelt NRA,LARO,F63,TRAFFIC COUNT AT PORCUPINE BAY,NULL,1
Lake Roosevelt NRA,LARO,F63A,BOAT LAUNCHES FROM PORCUPINE BAY,NULL,0
Lake Roosevelt NRA,LARO,F67,BOAT LAUNCHES FROM HAWK CREEK CA,NULL,0
Lake Roosevelt NRA,LARO,F77,TRAFFIC COUNT AT SEVEN BAYS MARINA,NULL,1
Lake Roosevelt NRA,LARO,F78,BOAT LAUNCHES FROM SEVEN BAYS MARINA,NULL,0
Lake Roosevelt NRA,LARO,F86A,TRAFFIC COUNT AT FORT SPOKANE SWIM BEACH,NULL,1
Lake Roosevelt NRA,LARO,F84,(no longer in use) BOAT LAUNCHES FROM ANY OTHER SITE IN THE FORT SPOKANE DISTRICT,NULL,0
Lake Roosevelt NRA,LARO,F57,TENT CAMPERS AT FORT SPOKANE,NULL,1
Lake Roosevelt NRA,LARO,F58,CAMPERS AT FORT SPOKANE,NULL,1
Lake Roosevelt NRA,LARO,F61,TENT CAMPERS AT HAWK CREEK,NULL,1
Lake Roosevelt NRA,LARO,F62,RV CAMPERS AT HAWK CREEK,NULL,1
Lake Roosevelt NRA,LARO,F75A,TENT CAMPERS AT PORCUPINE BAY,NULL,1
Lake Roosevelt NRA,LARO,F75B,RV CAMPERS AT PORCUPINE BAY,NULL,1
Lake Roosevelt NRA,LARO,F79,BACKCOUNTRY USE AT CRYSTAL COVE,NULL,1
